movieId,year
567,1994
568,1994
569,1992
570,1994
571,1994
572,1993
573,1994
574,1993
575,1994
576,1995
577,1993
578,1994
579,1993
580,1995
581,1990
582,1990
583,1992
584,1991
585,1990
586,1995
587,1989
588,1991
589,1937
590,1991
591,1940
592,1990
593,1994
594,1969
595,1994
596,1994
597,1994
598,1995
599,1996
600,1996
601,1995
602,1993
603,1996
604,1996
605,1981
606,1996
607,1996
608,1996
609,1994
610,1973
611,1970
612,1995
613,1995
614,1996
615,1991
616,1993
617,1995
618,1995
619,1990
620,1996
621,1995
622,1996
623,1995
624,1996
625,1996
626,1995
627,1995
628,1995
629,1996
630,1995
631,1996
632,1995
633,1996
634,1996
635,1994
636,1995
637,1996
638,1996
639,1995
640,1996
641,1996
642,1995
643,1996
644,1996
645,1995
646,1996
647,1996
648,1995
649,1996
650,1994
651,1995
652,1960
653,1996
654,1996
655,1996
656,1996
657,1996
658,1995
659,1995
660,1996
661,1955
662,1959
663,1996
664,1995
665,1996
666,1968
667,1994
668,1996
669,1993
670,1995
671,1965
672,1981
673,1994
674,1993
675,1980
676,1996
677,1994
678,1995
679,1995
680,1996
681,1996
682,1994
683,1996
684,1996
685,1995
686,1996
687,1995
688,1991
689,1995
690,1992
691,1968
692,1996
693,1996
694,1996
695,1996
696,1996
697,1996
698,1988
699,1996
700,1996
701,1994
702,1994
703,1995
704,1995
705,1975
706,1995
707,1993
708,1996
709,1996
710,1995
711,1996
712,1986
713,1996
714,1996
715,1996
716,1995
717,1995
718,1995
719,1994
720,1996
721,1996
722,1996
723,1996
724,1994
725,1996
726,1996
727,1995
728,1996
729,1995
730,1996
731,1996
732,1995
733,1995
734,1948
735,1996
736,1996
737,1943
738,1964
739,1992
740,1992
741,1995
742,1995
743,1950
744,1994
745,1994
746,1992
747,1994
748,1993
749,1996
750,1996
751,1996
752,1995
753,1996
754,1996
755,1995
756,1995
757,1996
758,1946
759,1987
760,1992
761,1973
762,1982
763,1968
764,1994
765,1995
766,1996
767,1997
768,1996
769,1996
770,1996
771,1996
772,1996
773,1996
774,1996
775,1995
776,1996
777,1990
778,1994
779,1994
780,1987
781,1993
782,1994
783,1994
784,1974
785,1991
786,1996
787,1996
788,1996
789,1996
790,1996
791,1996
792,1996
793,1996
794,1996
795,1995
796,1996
797,1996
798,1996
799,1994
800,1996
801,1995
802,1996
803,1995
804,1996
805,1993
806,1956
807,1995
808,1992
809,1967
810,1993
811,1996
812,1995
813,1995
814,1996
815,1996
816,1996
817,1995
818,1996
819,1996
820,1996
821,1996
822,1996
823,1996
824,1996
825,1996
826,1996
827,1959
828,1996
829,1995
830,1994
831,1994
832,1995
833,1996
834,1996
835,1996
836,1995
837,1996
838,1996
839,1991
840,1958
841,1990
842,1993
843,1949
844,1972
845,1996
846,1994
847,1992
848,1996
849,1995
850,1996
851,1996
852,1996
853,1991
854,1996
855,1997
856,1996
857,1994
858,1976
859,1995
860,1994
861,1993
862,1996
863,1995
864,1997
865,1996
866,1996
867,1996
868,1996
869,1996
870,1996
871,1998
872,1995
873,1994
874,1988
875,1995
876,1996
877,1996
878,1933
879,1992
880,1994
881,1943
882,1940
883,1952
884,1951
885,1957
886,1961
887,1958
888,1954
889,1934
890,1944
891,1934
892,1959
893,1960
894,1959
895,1963
896,1942
897,1941
898,1964
899,1954
900,1953
901,1939
902,1944
903,1939
904,1939
905,1982
906,1950
907,1941
908,1968
909,1947
910,1950
911,1939
912,1940
913,1940
914,1946
915,1945
916,1957
917,1955
918,1950
919,1953
920,1939
921,1957
922,1958
923,1958
924,1938
925,1940
926,1944
927,1947
928,1937
929,1935
930,1942
931,1936
932,1956
933,1955
934,1934
935,1940
936,1956
937,1946
938,1939
939,1938
940,1941
941,1926
942,1943
943,1934
944,1946
945,1936
946,1939
947,1949
948,1947
949,1935
950,1945
951,1943
952,1968
953,1951
954,1953
955,1958
956,1954
957,1941
958,1938
959,1937
960,1932
961,1936
962,1995
963,1985
964,1997
965,1955
966,1995
967,1996
968,1995
969,1996
970,1997
971,1996
972,1995
973,1996
974,1996
975,1996
976,1996
977,1996
978,1996
979,1996
980,1996
981,1996
982,1996
983,1979
984,1996
985,1996
986,1996
987,1996
988,1996
989,1975
990,1955
991,1975
992,1969
993,1974
994,1957
995,1961
996,1960
997,1993
998,1959
999,1960
1000,1965
1001,1954
1002,1993
1003,1994
1004,1950
1005,1968
1006,1945
1007,1963
1008,1949
1009,1991
1010,1964
1011,1941
1012,1977
1013,1971
1014,1951
1015,1981
1016,1996
1017,1965
1018,1988
1019,1992
1020,1996
1021,1995
1022,1996
1023,1996
1024,1996
1025,1996
1026,1996
1027,1996
1028,1996
1029,1996
1030,1996
1031,1996
1032,1996
1033,1996
1034,1996
1035,1996
1036,1997
1037,1996
1038,1996
1039,1996
1040,1996
1041,1996
1042,1996
1043,1996
1044,1996
1045,1996
1046,1950
1047,1937
1048,1937
1049,1947
1050,1944
1051,1952
1052,1994
1053,1971
1054,1994
1055,1961
1056,1973
1057,1971
1058,1988
1059,1979
1060,1982
1061,1972
1062,1965
1063,1967
1064,1958
1065,1954
1066,1995
1067,1987
1068,1992
1069,1986
1070,1989
1071,1992
1072,1991
1073,1992
1074,1992
1075,1982
1076,1982
1077,1996
1078,1938
1079,1990
1080,1986
1081,1996
1082,1955
1083,1951
1084,1996
1085,1996
1086,1991
1087,1996
1088,1996
1089,1996
1090,1996
1091,1996
1092,1996
1093,1995
1094,1995
1095,1996
1096,1995
1097,1995
1098,1996
1099,1995
1100,1995
1101,1996
1102,1981
1103,1975
1104,1991
1105,1989
1106,1980
1107,1981
1108,1980
1109,1986
1110,1986
1111,1994
1112,1993
1113,1980
1114,1975
1115,1996
1116,1995
1117,1996
1118,1996
1119,1995
1120,1996
1121,1996
1122,1996
1123,1996
1124,1995
1125,1996
1126,1993
1127,1994
1128,1982
1129,1994
1130,1948
1131,1948
1132,1947
1133,1986
1134,1944
1135,1946
1136,1935
1137,1935
1138,1934
1139,1979
1140,1972
1141,1994
1142,1967
1143,1996
1144,1997
1145,1996
1146,1996
1147,1990
1148,1995
1149,1992
1150,1989
1151,1989
1152,1994
1153,1991
1154,1991
1155,1992
1156,1957
1157,1990
1158,1991
1159,1997
1160,1996
1161,1991
1162,1989
1163,1989
1164,1992
1165,1992
1166,1988
1167,1990
1168,1991
1169,1990
1170,1975
1171,1978
1172,1980
1173,1987
1174,1981
1175,1985
1176,1986
1177,1966
1178,1987
1179,1957
1180,1962
1181,1971
1182,1962
1183,1979
1184,1968
1185,1983
1186,1987
1187,1949
1188,1990
1189,1979
1190,1993
1191,1988
1192,1985
1193,1989
1194,1960
1195,1980
1196,1974
1197,1987
1198,1989
1199,1989
1200,1984
1201,1952
1202,1984
1203,1980
1204,1977
1205,1983
1206,1979
1207,1981
1208,1973
1209,1971
1210,1990
1211,1957
1212,1983
1213,1984
1214,1992
1215,1989
1216,1990
1217,1979
1218,1990
1219,1989
1220,1967
1221,1958
1222,1990
1223,1957
1224,1963
1225,1974
1226,1951
1227,1948
1228,1987
1229,1933
1230,1985
1231,1980
1232,1986
1233,1931
1234,1987
1235,1963
1236,1978
1237,1981
1238,1993
1239,1992
1240,1962
1241,1990
1242,1944
1243,1985
1244,1991
1245,1970
1246,1986
1247,1988
1248,1986
1249,1967
1250,1990
1251,1974
1252,1991
1253,1991
1254,1940
1255,1940
1256,1952
1257,1946
1258,1989
1259,1980
1260,1959
1261,1984
1262,1983
1263,1987
1264,1989
1265,1979
1266,1982
1267,1988
1268,1986
1269,1985
1270,1982
1271,1984
1272,1985
1273,1956
1274,1989
1275,1975
1276,1969
1277,1984
1278,1991
1279,1989
1280,1995
1281,1995
1282,1996
1283,1996
1284,1996
1285,1996
1286,1996
1287,1995
1288,1996
1289,1996
1290,1995
1291,1996
1292,1992
1293,1981
1294,1992
1295,1983
1296,1996
1297,1993
1298,1982
1299,1979
1300,1990
1301,1974
1302,1986
1303,1977
1304,1987
1305,1963
1306,1958
1307,1981
1308,1991
1309,1945
1310,1992
1311,1935
1312,1976
1313,1992
1314,1991
1315,1962
1316,1976
1317,1982
1318,1984
1319,1922
1320,1986
1321,1976
1322,1996
1323,1996
1324,1996
1325,1996
1326,1997
1327,1996
1328,1996
1329,1996
1330,1996
1331,1982
1332,1996
1333,1996
1334,1995
1335,1996
1336,1996
1337,1996
1338,1950
1339,1994
1340,1990
1341,1979
1342,1991
1343,1989
1344,1982
1345,1984
1346,1986
1347,1992
1348,1988
1349,1990
1350,1978
1351,1982
1352,1990
1353,1996
1354,1996
1355,1992
1356,1958
1357,1975
1358,1978
1359,1983
1360,1996
1361,1996
1362,1996
1363,1996
1364,1987
1365,1987
1366,1992
1367,1996
1368,1996
1369,1996
1370,1996
1371,1996
1372,1996
1373,1996
1374,1995
1375,1996
1376,1992
1377,1996
1378,1996
1379,1996
1380,1996
1381,1996
1382,1996
1383,1996
1384,1996
1385,1996
1386,1971
1387,1996
1388,1995
1389,1997
1390,1996
1391,1996
1392,1997
1393,1997
1394,1997
1395,1995
1396,1996
1397,1996
1398,1997
1399,1997
1400,1994
1401,1994
1402,1980
1403,1993
1404,1997
1405,1997
1406,1993
1407,1993
1408,1997
1409,1996
1410,1994
1411,1997
1412,1996
1413,1997
1414,1996
1415,1996
1416,1996
1417,1997
1418,1997
1419,1996
1420,1997
1421,1997
1422,1997
1423,1997
1424,1997
1425,1997
1426,1996
1427,1997
1428,1997
1429,1997
1430,1997
1431,1996
1432,1997
1433,1997
1434,1997
1435,1997
1436,1997
1437,1997
1438,1996
1439,1997
1440,1997
1441,1997
1442,1997
1443,1996
1444,1996
1445,1996
1446,1997
1447,1996
1448,1997
1449,1997
1450,1997
1451,1997
1452,1996
1453,1997
1454,1997
1455,1997
1456,1997
1457,1997
1458,1997
1459,1997
1460,1996
1461,1997
1462,1996
1463,1997
1464,1997
1465,1997
1466,1997
1467,1997
1468,1997
1469,1996
1470,1997
1471,1996
1472,1997
1473,1997
1474,1996
1475,1997
1476,1996
1477,1997
1478,1992
1479,1997
1480,1997
1481,1997
1482,1996
1483,1997
1484,1996
1485,1997
1486,1996
1487,1965
1488,1997
1489,1996
1490,1997
1491,1997
1492,1997
1493,1996
1494,1997
1495,1997
1496,1996
1497,1996
1498,1997
1499,1996
1500,1995
1501,1997
1502,1997
1503,1997
1504,1996
1505,1996
1506,1995
1507,1997
1508,1997
1509,1997
1510,1997
1511,1996
1512,1997
1513,1997
1514,1997
1515,1996
1516,1997
1517,1997
1518,1996
1519,1997
1520,1992
1521,1996
1522,1963
1523,1997
1524,1997
1525,1996
1526,1996
1527,1996
1528,1996
1529,1997
1530,1997
1531,1997
1532,1997
1533,1997
1534,1996
1535,1997
1536,1982
1537,1997
1538,1997
1539,1997
1540,1997
1541,1997
1542,1997
1543,1997
1544,1997
1545,1997
1546,1997
1547,1998
1548,1997
1549,1997
1550,1997
1551,1997
1552,1997
1553,1997
1554,1997
1555,1997
1556,1997
1557,1997
1558,1990
1559,1991
1560,1997
1561,1997
1562,1997
1563,1997
1564,1997
1565,1997
1566,1997
1567,1997
1568,1997
1569,1997
1570,1997
1571,1997
1572,1997
1573,1997
1574,1997
1575,1997
1576,1997
1577,1997
1578,1997
1579,1997
1580,1997
1581,1997
1582,1997
1583,1997
1584,1997
1585,1997
1586,1996
1587,1997
1588,1997
1589,1997
1590,1997
1591,1997
1592,1997
1593,1997
1594,1997
1595,1997
1596,1997
1597,1997
1598,1997
1599,1998
1600,1997
1601,1997
1602,1997
1603,1997
1604,1997
1605,1997
1606,1997
1607,1981
1608,1996
1609,1997
1610,1997
1611,1997
1612,1997
1613,1997
1614,1997
1615,1997
1616,1997
1617,1997
1618,1985
1619,1997
1620,1997
1621,1997
1622,1993
1623,1998
1624,1998
1625,1997
1626,1998
1627,1997
1628,1997
1629,1996
1630,1997
1631,1997
1632,1997
1633,1997
1634,1997
1635,1995
1636,1997
1637,1997
1638,1997
1639,1997
1640,1995
1641,1997
1642,1997
1643,1997
1644,1997
1645,1997
1646,1997
1647,1997
1648,1996
1649,1997
1650,1997
1651,1997
1652,1997
1653,1997
1654,1997
1655,1996
1656,1997
1657,1995
1658,1997
1659,1997
1660,1997
1661,1995
1662,1997
1663,1997
1664,1996
1665,1996
1666,1997
1667,1997
1668,1998
1669,1997
1670,1997
1671,1997
1672,1997
1673,1998
1674,1997
1675,1997
1676,1998
1677,1998
1678,1998
1679,1999
1680,1998
1681,1998
1682,1998
1683,1998
1684,1997
1685,1998
1686,1996
1687,1997
1688,1998
1689,1998
1690,1998
1691,1997
1692,1998
1693,1995
1694,1997
1695,1997
1696,1998
1697,1998
1698,1998
1699,1998
1700,1997
1701,1998
1702,1998
1703,1997
1704,1998
1705,1995
1706,1998
1707,1998
1708,1998
1709,1998
1710,1997
1711,1996
1712,1998
1713,1998
1714,1997
1715,1990
1716,1998
1717,1997
1718,1995
1719,1998
1720,1998
1721,1997
1722,1997
1723,1995
1724,1998
1725,1998
1726,1998
1727,1997
1728,1998
1729,1998
1730,1998
1731,1998
1732,1998
1733,1997
1734,1998
1735,1997
1736,1998
1737,1998
1738,1997
1739,1997
1740,1998
1741,1997
1742,1998
1743,1998
1744,1998
1745,1998
1746,1998
1747,1998
1748,1997
1749,1997
1750,1996
1751,1998
1752,1997
1753,1998
1754,1997
1755,1998
1756,1998
1757,1998
1758,1998
1759,1998
1760,1998
1761,1996
1762,1998
1763,1997
1764,1998
1765,1997
1766,1996
1767,1997
1768,1997
1769,1998
1770,1997
1771,1998
1772,1997
1773,1998
1774,1998
1775,1998
1776,1997
1777,1997
1778,1997
1779,1997
1780,1997
1781,1998
1782,1998
1783,1998
1784,1997
1785,1998
1786,1998
1787,1998
1788,1998
1789,1997
1790,1995
1791,1998
1792,1997
1793,1997
1794,1998
1795,1998
1796,1998
1797,1997
1798,1997
1799,1998
1800,1998
1801,1998
1802,1998
1803,1998
1804,1998
1805,1998
1806,1998
1807,1997
1808,1997
1809,1997
1810,1998
1811,1996
1812,1998
1813,1998
1814,1998
1815,1998
1816,1998
1817,1998
1818,1997
1819,1997
1820,1996
1821,1997
1822,1997
1823,1997
1824,1997
1825,1998
1826,1998
1827,1998
1828,1997
1829,1998
1830,1998
1831,1975
1832,1998
1833,1997
1834,1998
1835,1998
1836,1998
1837,1998
1838,1998
1839,1998
1840,1998
1841,1998
1842,1959
1843,1927
1844,1929
1845,1930
1846,1931
1847,1932
1848,1933
1849,1935
1850,1936
1851,1937
1852,1938
1853,1941
1854,1942
1855,1944
1856,1945
1857,1946
1858,1947
1859,1948
1860,1949
1861,1952
1862,1953
1863,1954
1864,1955
1865,1961
1866,1963
1867,1966
1868,1967
1869,1968
1870,1969
1871,1971
1872,1976
1873,1979
1874,1980
1875,1981
1876,1983
1877,1985
1878,1987
1879,1988
1880,1989
1881,1969
1882,1971
1883,1984
1884,1990
1885,1986
1886,1985
1887,1985
1888,1987
1889,1988
1890,1989
1891,1991
1892,1980
1893,1981
1894,1982
1895,1984
1896,1985
1897,1986
1898,1988
1899,1989
1900,1978
1901,1981
1902,1982
1903,1988
1904,1989
1905,1980
1906,1987
1907,1989
1908,1992
1909,1988
1910,1990
1911,1991
1912,1982
1913,1986
1914,1988
1915,1973
1916,1977
1917,1990
1918,1987
1919,1989
1920,1992
1921,1984
1922,1990
1923,1985
1924,1998
1925,1998
1926,1997
1927,1973
1928,1927
1929,1989
1930,1990
1931,1972
1932,1977
1933,1961
1934,1979
1935,1961
1936,1942
1937,1954
1938,1988
1939,1984
1940,1988
1941,1990
1942,1991
1943,1997
1944,1998
1945,1998
1946,1998
1947,1997
1948,1997
1949,1971
1950,1971
1951,1985
1952,1979
1953,1968
1954,1994
1955,1977
1956,1978
1957,1989
1958,1969
1959,1981
1960,1994
1961,1959
1962,1981
1963,1993
1964,1986
1965,1967
1966,1986
1967,1967
1968,1980
1969,1977
1970,1993
1971,1992
1972,1989
1973,1978
1974,1962
1975,1963
1976,1998
1977,1998
1978,1998
1979,1997
1980,1998
1981,1997
1982,1989
1983,1985
1984,1947
1985,1965
1986,1982
1987,1985
1988,1983
1989,1993
1990,1989
1991,1985
1992,1974
1993,1981
1994,1986
1995,1985
1996,1967
1997,1960
1998,1955
1999,1989
2000,1992
2001,1992
2002,1992
2003,1961
2004,1985
2005,1953
2006,1980
2007,1990
2008,1977
2009,1978
2010,1994
2011,1985
2012,1991
2013,1976
2014,1959
2015,1983
2016,1963
2017,1946
2018,1984
2019,1994
2020,1928
2021,1995
2022,1982
2023,1982
2024,1993
2025,1998
2026,1991
2027,1979
2028,1982
2029,1983
2030,1991
2031,1990
2032,1983
2033,1984
2034,1978
2035,1984
2036,1983
2037,1986
2038,1993
2039,1983
2040,1984
2041,1989
2042,1991
2043,1998
2044,1998
2045,1997
2046,1998
2047,1997
2048,1980
2049,1978
2050,1966
2051,1987
2052,1985
2053,1967
2054,1963
2055,1973
2056,1978
2057,1982
2058,1982
2059,1986
2060,1991
2061,1985
2062,1984
2063,1986
2064,1985
2065,1986
2066,1986
2067,1987
2068,1980
2069,1989
2070,1998
2071,1998
2072,1998
2073,1998
2074,1998
2075,1998
2076,1998
2077,1986
2078,1968
2079,1984
2080,1990
2081,1978
2082,1987
2083,1998
2084,1998
2085,1998
2086,1998
2087,1998
2088,1998
2089,1998
2090,1998
2091,1988
2092,1988
2093,1997
2094,1948
2095,1976
2096,1972
2097,1969
2098,1966
2099,1964
2100,1956
2101,1956
2102,1955
2103,1953
2104,1951
2105,1950
2106,1998
2107,1997
2108,1998
2109,1997
2110,1997
2111,1988
2112,1987
2113,1998
2114,1998
2115,1997
2116,1998
2117,1998
2118,1949
2119,1947
2120,1944
2121,1943
2122,1942
2123,1941
2124,1941
2125,1939
2126,1938
2127,1937
2128,1936
2129,1936
2130,1934
2131,1933
2132,1932
2133,1931
2134,1931
2135,1930
2136,1930
2137,1930
2138,1929
2139,1929
2140,1928
2141,1928
2142,1927
2143,1928
2144,1927
2145,1927
2146,1925
2147,1914
2148,1998
2149,1997
2150,1998
2151,1998
2152,1999
2153,1998
2154,1998
2155,1976
2156,1975
2157,1980
2158,1983
2159,1984
2160,1987
2161,1987
2162,1988
2163,1988
2164,1988
2165,1989
2166,1990
2167,1990
2168,1991
2169,1992
2170,1992
2171,1981
2172,1982
2173,1982
2174,1984
2175,1984
2176,1984
2177,1986
2178,1986
2179,1986
2180,1988
2181,1989
2182,1991
2183,1991
2184,1991
2185,1992
2186,1993
2187,1994
2188,1998
2189,1998
2190,1998
2191,1995
2192,1998
2193,1998
2194,1998
2195,1998
2196,1998
2197,1998
2198,1998
2199,1998
2200,1990
2201,1994
2202,1968
2203,1980
2204,1954
2205,1982
2206,1992
2207,1980
2208,1990
2209,1998
2210,1998
2211,1998
2212,1998
2213,1998
2214,1998
2215,1998
2216,1959
2217,1968
2218,1981
2219,1992
2220,1975
2221,1998
2222,1998
2223,1998
2224,1998
2225,1973
2226,1998
2227,1998
2228,1984
2229,1986
2230,1980
2231,1998
2232,1998
2233,1998
2234,1997
2235,1998
2236,1998
2237,1998
2238,1998
2239,1998
2240,1998
2241,1997
2242,1997
2243,1998
2244,1990
2245,1998
2246,1998
2247,1996
2248,1998
2249,1998
2250,1998
2251,1998
2252,1998
2253,1998
2254,1998
2255,1998
2256,1998
2257,1998
2258,1998
2259,1996
2260,1998
2261,1985
2262,1986
2263,1975
2264,1984
2265,1986
2266,1986
2267,1990
2268,1957
2269,1983
2270,1998
2271,1998
2272,1998
2273,1998
2274,1998
2275,1998
2276,1998
2277,1998
2278,1972
2279,1953
2280,1954
2281,1984
2282,1962
2283,1933
2284,1976
2285,1986
2286,1985
2287,1985
2288,1985
2289,1989
2290,1985
2291,1986
2292,1986
2293,1985
2294,1985
2295,1984
2296,1985
2297,1986
2298,1987
2299,1988
2300,1989
2301,1998
2302,1998
2303,1998
2304,1998
2305,1997
2306,1998
2307,1998
2308,1998
2309,1998
2310,1998
2311,1998
2312,1998
2313,1998
2314,1984
2315,1947
2316,1985
2317,1989
2318,1985
2319,1985
2320,1982
2321,1988
2322,1985
2323,1984
2324,1985
2325,1988
2326,1979
2327,1982
2328,1985
2329,1990
2330,1985
2331,1985
2332,1986
2333,1986
2334,1986
2335,1986
2336,1986
2337,1984
2338,1986
2339,1989
2340,1989
2341,1998
2342,1998
2343,1998
2344,1998
2345,1998
2346,1998
2347,1949
2348,1998
2349,1998
2350,1998
2351,1998
2352,1998
2353,1999
2354,1997
2355,1998
2356,1997
2357,1998
2358,1998
2359,1998
2360,1998
2361,1997
2362,1999
2363,1999
2364,1999
2365,1999
2366,1987
2367,1986
2368,1987
2369,1990
2370,1986
2371,1958
2372,1986
2373,1989
2374,1986
2375,1986
2376,1974
2377,1986
2378,1990
2379,1994
2380,1986
2381,1986
2382,1986
2383,1986
2384,1986
2385,1986
2386,1986
2387,1986
2388,1988
2389,1986
2390,1986
2391,1986
2392,1986
2393,1986
2394,1986
2395,1986
2396,1999
2397,1997
2398,1998
2399,1998
2400,1995
2401,1997
2402,1999
2403,1998
2404,1998
2405,1960
2406,1998
2407,1999
2408,1999
2409,1998
2410,1997
2411,1998
2412,1973
2413,1999
2414,1999
2415,1999
2416,1998
2417,1999
2418,1999
2419,1999
2420,1998
2421,1999
2422,1999
2423,1999
2424,1999
2425,1999
2426,1997
2427,1999
2428,1973
2429,1983
2430,1989
2431,1992
2432,1993
2433,1994
2434,1983
2435,1982
2436,1959
2437,1970
2438,1974
2439,1977
2440,1977
2441,1974
2442,1980
2443,1979
2444,1973
2445,1976
2446,1968
2447,1970
2448,1973
2449,1972
2450,1971
2451,1978
2452,1974
2453,1979
2454,1979
2455,1998
2456,1999
2457,1999
2458,1999
2459,1998
2460,1997
2461,1998
2462,1998
2463,1999
2464,1998
2465,1999
2466,1999
2467,1963
2468,1988
2469,1993
2470,1960
2471,1963
2472,1999
2473,1998
2474,1998
2475,1999
2476,1999
2477,1999
2478,1999
2479,1997
2480,1998
2481,1996
2482,1956
2483,1999
2484,1999
2485,1999
2486,1998
2487,1999
2488,1999
2489,1999
2490,1998
2491,1999
2492,1998
2493,1996
2494,1997
2495,1997
2496,1998
2497,1999
